-118.233, -696.557, 11.855, 140.000
-117.633, -695.540, 11.808, 140.200
-117.077, -694.503, 11.771, 140.400
-116.564, -693.446, 11.763, 140.600
-116.094, -692.368, 11.795, 140.800
-115.664, -691.267, 11.864, 141.000
-115.272, -690.142, 11.967, 141.200
-114.914, -688.994, 12.095, 141.400
-114.585, -687.822, 12.243, 141.600
-114.283, -686.626, 12.403, 141.800
-114.005, -685.408, 12.570, 142.000
-113.750, -684.167, 12.738, 142.200
-113.516, -682.906, 12.905, 142.400
-113.303, -681.624, 13.068, 142.600
-113.110, -680.323, 13.225, 142.800
-112.938, -679.003, 13.374, 143.000
-112.786, -677.666, 13.517, 143.200
-112.656, -676.313, 13.653, 143.400
-112.547, -674.945, 13.785, 143.600
-112.459, -673.563, 13.913, 143.800
-112.392, -672.166, 14.040, 144.000
-112.347, -670.756, 14.166, 144.200
-112.321, -669.333, 14.294, 144.400
-112.316, -667.896, 14.423, 144.600
-112.329, -666.446, 14.555, 144.800
-112.360, -664.984, 14.691, 145.000
-112.410, -663.507, 14.829, 145.200
-112.476, -662.018, 14.970, 145.400
-112.558, -660.515, 15.114, 145.600
-112.657, -658.998, 15.261, 145.800
-112.771, -657.468, 15.411, 146.000
-112.899, -655.923, 15.562, 146.200
-113.043, -654.364, 15.716, 146.400
-113.200, -652.792, 15.871, 146.600
-113.372, -651.205, 16.028, 146.800
-113.558, -649.603, 16.187, 147.000
-113.756, -647.987, 16.346, 147.200
-113.969, -646.357, 16.507, 147.400
-114.193, -644.712, 16.669, 147.600
-114.431, -643.053, 16.832, 147.800
-114.681, -641.379, 16.996, 148.000
-114.943, -639.690, 17.162, 148.200
-115.216, -637.985, 17.328, 148.400
-115.501, -636.266, 17.496, 148.600
-115.797, -634.532, 17.665, 148.800
-116.103, -632.782, 17.835, 149.000
-116.420, -631.016, 18.006, 149.200
-116.747, -629.235, 18.179, 149.400
-117.083, -627.439, 18.353, 149.600
-117.429, -625.626, 18.525, 149.800
-117.783, -623.798, 18.684, 150.000
-118.145, -621.957, 18.813, 150.200
-118.514, -620.108, 18.887, 150.400
-118.887, -618.257, 18.882, 150.600
-119.263, -616.413, 18.784, 150.800
-119.639, -614.584, 18.608, 151.000
-120.013, -612.777, 18.382, 151.200
-120.384, -610.992, 18.142, 151.400
-120.752, -609.230, 17.914, 151.600
-121.117, -607.489, 17.715, 151.800
-121.478, -605.764, 17.554, 152.000
-121.836, -604.053, 17.434, 152.200
-122.191, -602.351, 17.350, 152.400
-122.543, -600.654, 17.297, 152.600
-122.892, -598.961, 17.265, 152.800
-123.238, -597.270, 17.245, 153.000
-123.581, -595.581, 17.227, 153.200
-123.920, -593.893, 17.202, 153.400
-124.255, -592.208, 17.160, 153.600
-124.584, -590.527, 17.099, 153.800
-124.907, -588.853, 17.017, 154.000
-125.224, -587.187, 16.916, 154.200
-125.532, -585.531, 16.801, 154.400
-125.832, -583.885, 16.681, 154.600
-126.123, -582.250, 16.562, 154.800
-126.404, -580.625, 16.448, 155.000
-126.675, -579.009, 16.344, 155.200
-126.935, -577.401, 16.251, 155.400
-127.184, -575.800, 16.168, 155.600
-127.421, -574.204, 16.094, 155.800
-127.646, -572.615, 16.026, 156.000
-127.859, -571.030, 15.962, 156.200
-128.057, -569.450, 15.897, 156.400
-128.240, -567.874, 15.831, 156.600
-128.407, -566.304, 15.760, 156.800
-128.557, -564.740, 15.685, 157.000
-128.689, -563.182, 15.606, 157.200
-128.800, -561.630, 15.523, 157.400
-128.890, -560.085, 15.439, 157.600
-128.957, -558.548, 15.353, 157.800
-128.998, -557.019, 15.269, 158.000
-129.013, -555.497, 15.187, 158.200
-128.998, -553.984, 15.107, 158.400
-128.952, -552.478, 15.029, 158.600
-128.875, -550.982, 14.956, 158.800
-128.771, -549.495, 14.888, 159.000
-128.646, -548.015, 14.822, 159.200
-128.507, -546.543, 14.757, 159.400
-128.359, -545.079, 14.690, 159.600
-128.208, -543.622, 14.620, 159.800
-128.057, -542.172, 14.549, 160.000
-127.907, -540.729, 14.475, 160.200
-127.759, -539.293, 14.401, 160.400
-127.612, -537.865, 14.327, 160.600
-127.464, -536.444, 14.253, 160.800
-127.313, -535.031, 14.181, 161.000
-127.160, -533.626, 14.109, 161.200
-127.002, -532.228, 14.039, 161.400
-126.839, -530.837, 13.971, 161.600
-126.670, -529.454, 13.904, 161.800
-126.494, -528.079, 13.837, 162.000
-126.313, -526.711, 13.771, 162.200
-126.125, -525.351, 13.705, 162.400
-125.931, -523.998, 13.639, 162.600
-125.731, -522.653, 13.573, 162.800
-125.525, -521.315, 13.506, 163.000
-125.314, -519.985, 13.440, 163.200
-125.098, -518.662, 13.374, 163.400
-124.876, -517.347, 13.308, 163.600
-124.649, -516.040, 13.243, 163.800
-124.416, -514.740, 13.178, 164.000
-124.178, -513.448, 13.113, 164.200
-123.935, -512.163, 13.050, 164.400
-123.686, -510.886, 12.986, 164.600
-123.431, -509.616, 12.924, 164.800
-123.170, -508.354, 12.861, 165.000
-122.903, -507.099, 12.799, 165.200
-122.630, -505.853, 12.737, 165.400
-122.350, -504.614, 12.675, 165.600
-122.064, -503.382, 12.614, 165.800
-121.772, -502.159, 12.553, 166.000
-121.472, -500.944, 12.492, 166.200
-121.166, -499.737, 12.431, 166.400
-120.852, -498.537, 12.371, 166.600
-120.531, -497.346, 12.311, 166.800
-120.202, -496.164, 12.251, 167.000
-119.866, -494.989, 12.192, 167.200
-119.521, -493.823, 12.133, 167.400
-119.168, -492.666, 12.074, 167.600
-118.806, -491.518, 12.017, 167.800
-118.435, -490.379, 11.959, 168.000
-118.054, -489.248, 11.902, 168.200
-117.664, -488.127, 11.846, 168.400
-117.264, -487.016, 11.789, 168.600
-116.852, -485.915, 11.733, 168.800
-116.430, -484.824, 11.678, 169.000
-115.997, -483.743, 11.622, 169.200
-115.551, -482.673, 11.566, 169.400
-115.092, -481.615, 11.511, 169.600
-114.619, -480.569, 11.455, 169.800
-114.133, -479.536, 11.400, 170.000
-113.632, -478.516, 11.346, 170.200
-113.115, -477.509, 11.291, 170.400
-112.582, -476.518, 11.237, 170.600
-112.032, -475.542, 11.183, 170.800
-111.463, -474.584, 11.129, 171.000
-110.874, -473.643, 11.075, 171.200
-110.264, -472.723, 11.021, 171.400
-109.632, -471.824, 10.968, 171.600
-108.978, -470.949, 10.915, 171.800
-108.299, -470.099, 10.861, 172.000
-107.594, -469.278, 10.808, 172.200
-106.863, -468.488, 10.754, 172.400
-106.104, -467.732, 10.701, 172.600
-105.315, -467.015, 10.661, 172.800
-104.497, -466.334, 10.664, 173.000
-103.649, -465.684, 10.714, 173.200
-102.772, -465.061, 10.803, 173.400
-101.868, -464.458, 10.920, 173.600
-100.938, -463.872, 11.057, 173.800
-99.982, -463.298, 11.203, 174.000
-99.004, -462.734, 11.353, 174.200
-98.003, -462.180, 11.503, 174.400
-96.981, -461.634, 11.647, 174.600
-95.938, -461.098, 11.785, 174.800
-94.875, -460.572, 11.916, 175.000
-93.792, -460.060, 12.039, 175.200
-92.688, -459.564, 12.156, 175.400
-91.564, -459.085, 12.270, 175.600
-90.419, -458.625, 12.381, 175.800
-89.255, -458.186, 12.493, 176.000
-88.071, -457.769, 12.605, 176.200
-86.867, -457.376, 12.719, 176.400
-85.643, -457.007, 12.837, 176.600
-84.399, -456.664, 12.959, 176.800
-83.136, -456.345, 13.084, 177.000
-81.854, -456.053, 13.211, 177.200
-80.552, -455.788, 13.342, 177.400
-79.232, -455.551, 13.475, 177.600
-77.894, -455.342, 13.602, 177.800
-76.540, -455.163, 13.707, 178.000
-75.174, -455.015, 13.766, 178.200
-73.803, -454.900, 13.761, 178.400
-72.435, -454.819, 13.691, 178.600
-71.076, -454.773, 13.569, 178.800
-69.730, -454.762, 13.416, 179.000
-68.399, -454.786, 13.260, 179.200
-67.084, -454.845, 13.119, 179.400
-65.784, -454.938, 13.002, 179.600
-64.496, -455.065, 12.915, 179.800
-63.219, -455.225, 12.855, 180.000
-61.951, -455.419, 12.815, 180.200
-60.691, -455.645, 12.787, 180.400
-59.441, -455.904, 12.764, 180.600
-58.200, -456.195, 12.739, 180.800
-56.971, -456.520, 12.703, 181.000
-55.756, -456.877, 12.655, 181.200
-54.557, -457.267, 12.595, 181.400
-53.376, -457.690, 12.526, 181.600
-52.215, -458.145, 12.450, 181.800
-51.076, -458.634, 12.372, 182.000
-49.960, -459.155, 12.296, 182.200
-48.868, -459.708, 12.226, 182.400
-47.800, -460.293, 12.161, 182.600
-46.758, -460.911, 12.101, 182.800
-45.742, -461.560, 12.046, 183.000
-44.754, -462.242, 11.994, 183.200
-43.797, -462.957, 11.942, 183.400
-42.872, -463.705, 11.889, 183.600
-41.982, -464.487, 11.836, 183.800
-41.131, -465.302, 11.782, 184.000
-40.320, -466.150, 11.739, 184.200
-39.549, -467.031, 11.713, 184.400
-38.819, -467.944, 11.713, 184.600
-38.128, -468.890, 11.743, 184.800
-37.476, -469.869, 11.804, 185.000
-36.859, -470.880, 11.893, 185.200
-36.279, -471.924, 12.003, 185.400
-35.734, -473.000, 12.133, 185.600
-35.222, -474.108, 12.277, 185.800
-34.744, -475.247, 12.430, 186.000
-34.297, -476.416, 12.587, 186.200
-33.883, -477.613, 12.746, 186.400
-33.500, -478.838, 12.903, 186.600
-33.150, -480.088, 13.057, 186.800
-32.831, -481.362, 13.207, 187.000
-32.542, -482.659, 13.352, 187.200
-32.285, -483.976, 13.492, 187.400
-32.057, -485.313, 13.629, 187.600
-31.858, -486.669, 13.761, 187.800
-31.688, -488.041, 13.891, 188.000
-31.544, -489.430, 14.021, 188.200
-31.427, -490.834, 14.150, 188.400
-31.334, -492.253, 14.280, 188.600
-31.264, -493.686, 14.411, 188.800
-31.216, -495.134, 14.544, 189.000
-31.190, -496.596, 14.680, 189.200
-31.184, -498.072, 14.819, 189.400
-31.197, -499.562, 14.960, 189.600
-31.228, -501.066, 15.103, 189.800
-31.277, -502.584, 15.249, 190.000
-31.343, -504.116, 15.397, 190.200
-31.425, -505.662, 15.548, 190.400
-31.522, -507.223, 15.700, 190.600
-31.635, -508.798, 15.854, 190.800
-31.761, -510.387, 16.010, 191.000
-31.901, -511.992, 16.168, 191.200
-32.055, -513.610, 16.327, 191.400
-32.220, -515.244, 16.487, 191.600
-32.397, -516.893, 16.649, 191.800
-32.585, -518.557, 16.811, 192.000
-32.784, -520.236, 16.975, 192.200
-32.992, -521.930, 17.141, 192.400
-33.210, -523.640, 17.307, 192.600
-33.436, -525.366, 17.475, 192.800
-33.669, -527.108, 17.644, 193.000
-33.909, -528.866, 17.814, 193.200
-34.155, -530.641, 17.985, 193.400
-34.406, -532.432, 18.158, 193.600
-34.662, -534.240, 18.331, 193.800
-34.920, -536.065, 18.506, 194.000
-35.182, -537.908, 18.683, 194.200
-35.444, -539.768, 18.860, 194.400
-35.708, -541.646, 19.039, 194.600
-35.970, -543.543, 19.218, 194.800
-36.230, -545.457, 19.391, 195.000
-36.486, -547.389, 19.543, 195.200
-36.737, -549.334, 19.656, 195.400
-36.980, -551.287, 19.704, 195.600
-37.212, -553.241, 19.664, 195.800
-37.431, -555.186, 19.530, 196.000
-37.634, -557.115, 19.323, 196.200
-37.819, -559.022, 19.078, 196.400
-37.985, -560.906, 18.826, 196.600
-38.130, -562.768, 18.592, 196.800
-38.253, -564.611, 18.392, 197.000
-38.352, -566.438, 18.232, 197.200
-38.427, -568.253, 18.112, 197.400
-38.475, -570.058, 18.027, 197.600
-38.497, -571.858, 17.972, 197.800
-38.489, -573.653, 17.938, 198.000
-38.450, -575.445, 17.915, 198.200
-38.377, -577.234, 17.894, 198.400
-38.266, -579.018, 17.867, 198.600
-38.116, -580.795, 17.826, 198.800
-37.921, -582.562, 17.765, 199.000
-37.679, -584.317, 17.694, 199.200
-37.386, -586.057, 17.640, 199.400
-37.043, -587.785, 17.620, 199.600
-36.650, -589.503, 17.639, 199.800
-36.210, -591.213, 17.696, 200.000
-35.726, -592.921, 17.787, 200.200
-35.203, -594.628, 17.907, 200.400
-34.642, -596.337, 18.050, 200.600
-34.049, -598.052, 18.211, 200.800
-33.423, -599.773, 18.387, 201.000
-32.765, -601.501, 18.573, 201.200
-32.074, -603.237, 18.766, 201.400
-31.348, -604.980, 18.965, 201.600
-30.587, -606.730, 19.167, 201.800
-29.788, -608.485, 19.372, 202.000
-28.949, -610.245, 19.580, 202.200
-28.071, -612.008, 19.789, 202.400
-27.151, -613.773, 20.000, 202.600
-26.189, -615.541, 20.212, 202.800
-25.184, -617.308, 20.424, 203.000
-24.138, -619.076, 20.638, 203.200
-23.049, -620.844, 20.853, 203.400
-21.918, -622.610, 21.068, 203.600
-20.746, -624.375, 21.283, 203.800
-19.532, -626.138, 21.498, 204.000
-18.276, -627.899, 21.713, 204.200
-16.980, -629.656, 21.926, 204.400
-15.644, -631.409, 22.135, 204.600
-14.267, -633.157, 22.339, 204.800
-12.850, -634.899, 22.536, 205.000
-11.394, -636.633, 22.720, 205.200
-9.900, -638.357, 22.888, 205.400
-8.370, -640.070, 23.030, 205.600
-6.805, -641.767, 23.139, 205.800
-5.208, -643.446, 23.203, 206.000
-3.584, -645.103, 23.216, 206.200
-1.935, -646.733, 23.176, 206.400
-0.267, -648.333, 23.090, 206.600
1.417, -649.901, 22.972, 206.800
3.115, -651.435, 22.841, 207.000
4.826, -652.935, 22.710, 207.200
6.549, -654.403, 22.590, 207.400
8.283, -655.839, 22.489, 207.600
10.031, -657.247, 22.409, 207.800
11.791, -658.628, 22.353, 208.000
13.566, -659.984, 22.319, 208.200
15.356, -661.316, 22.305, 208.400
17.162, -662.626, 22.307, 208.600
18.984, -663.914, 22.323, 208.800
20.824, -665.180, 22.349, 209.000
22.683, -666.426, 22.382, 209.200
24.559, -667.650, 22.418, 209.400
26.454, -668.851, 22.455, 209.600
28.367, -670.031, 22.489, 209.800
30.298, -671.186, 22.518, 210.000
32.247, -672.317, 22.540, 210.200
34.212, -673.423, 22.554, 210.400
36.192, -674.503, 22.558, 210.600
38.186, -675.556, 22.552, 210.800
40.193, -676.580, 22.538, 211.000
42.213, -677.576, 22.517, 211.200
44.245, -678.544, 22.490, 211.400
46.287, -679.481, 22.461, 211.600
48.339, -680.388, 22.430, 211.800
50.401, -681.265, 22.401, 212.000
52.473, -682.112, 22.374, 212.200
54.555, -682.927, 22.351, 212.400
56.646, -683.712, 22.333, 212.600
58.748, -684.465, 22.319, 212.800
60.859, -685.186, 22.309, 213.000
62.980, -685.876, 22.304, 213.200
65.111, -686.532, 22.302, 213.400
67.252, -687.155, 22.303, 213.600
69.403, -687.745, 22.305, 213.800
71.564, -688.299, 22.309, 214.000
73.733, -688.818, 22.313, 214.200
75.912, -689.300, 22.317, 214.400
78.099, -689.744, 22.320, 214.600
80.293, -690.149, 22.322, 214.800
82.495, -690.515, 22.323, 215.000
84.703, -690.840, 22.321, 215.200
86.916, -691.123, 22.318, 215.400
89.134, -691.363, 22.313, 215.600
91.356, -691.558, 22.305, 215.800
93.580, -691.708, 22.287, 216.000
95.804, -691.811, 22.250, 216.200
98.023, -691.867, 22.188, 216.400
100.236, -691.873, 22.097, 216.600
102.437, -691.830, 21.979, 216.800
104.624, -691.735, 21.838, 217.000
106.793, -691.590, 21.698, 217.200
108.947, -691.394, 21.595, 217.400
111.089, -691.150, 21.535, 217.600
113.222, -690.860, 21.519, 217.800
115.349, -690.528, 21.538, 218.000
117.474, -690.157, 21.586, 218.200
119.598, -689.750, 21.658, 218.400
121.724, -689.310, 21.747, 218.600
123.853, -688.837, 21.848, 218.800
125.985, -688.330, 21.957, 219.000
128.119, -687.789, 22.068, 219.200
130.256, -687.211, 22.178, 219.400
132.392, -686.596, 22.282, 219.600
134.528, -685.942, 22.378, 219.800
136.661, -685.249, 22.461, 220.000
138.788, -684.517, 22.527, 220.200
140.908, -683.748, 22.574, 220.400
143.017, -682.942, 22.598, 220.600
145.115, -682.101, 22.599, 220.800
147.197, -681.229, 22.579, 221.000
149.264, -680.326, 22.542, 221.200
151.313, -679.396, 22.492, 221.400
153.344, -678.439, 22.436, 221.600
155.358, -677.459, 22.379, 221.800
157.355, -676.457, 22.325, 222.000
159.336, -675.433, 22.280, 222.200
161.302, -674.390, 22.243, 222.400
163.254, -673.328, 22.217, 222.600
165.194, -672.247, 22.202, 222.800
167.123, -671.149, 22.196, 223.000
169.042, -670.033, 22.199, 223.200
170.952, -668.901, 22.209, 223.400
172.854, -667.752, 22.223, 223.600
174.748, -666.587, 22.241, 223.800
176.635, -665.408, 22.261, 224.000
178.515, -664.214, 22.281, 224.200
180.389, -663.006, 22.299, 224.400
182.256, -661.785, 22.314, 224.600
184.117, -660.553, 22.325, 224.800
185.972, -659.310, 22.332, 225.000
187.820, -658.057, 22.334, 225.200
189.663, -656.795, 22.331, 225.400
191.500, -655.526, 22.325, 225.600
193.330, -654.249, 22.316, 225.800
195.156, -652.967, 22.305, 226.000
196.976, -651.679, 22.292, 226.200
198.792, -650.387, 22.280, 226.400
200.604, -649.092, 22.268, 226.600
202.412, -647.793, 22.257, 226.800
204.217, -646.492, 22.249, 227.000
206.020, -645.189, 22.243, 227.200
207.822, -643.885, 22.238, 227.400
209.623, -642.580, 22.236, 227.600
211.423, -641.275, 22.236, 227.800
213.224, -639.970, 22.237, 228.000
215.025, -638.666, 22.239, 228.200
216.828, -637.364, 22.242, 228.400
218.633, -636.064, 22.245, 228.600
220.440, -634.766, 22.248, 228.800
222.250, -633.472, 22.251, 229.000
224.063, -632.182, 22.252, 229.200
225.880, -630.898, 22.253, 229.400
227.701, -629.618, 22.254, 229.600
229.527, -628.346, 22.253, 229.800
231.357, -627.080, 22.252, 230.000
233.193, -625.823, 22.250, 230.200
235.034, -624.574, 22.247, 230.400
236.882, -623.335, 22.244, 230.600
238.735, -622.106, 22.241, 230.800
240.596, -620.888, 22.238, 231.000
242.465, -619.682, 22.236, 231.200
244.341, -618.489, 22.233, 231.400
246.226, -617.310, 22.231, 231.600
248.119, -616.145, 22.229, 231.800
250.021, -614.995, 22.228, 232.000
251.933, -613.861, 22.227, 232.200
253.855, -612.745, 22.226, 232.400
255.787, -611.646, 22.226, 232.600
257.730, -610.567, 22.226, 232.800
259.684, -609.507, 22.226, 233.000
261.649, -608.468, 22.226, 233.200
263.625, -607.452, 22.226, 233.400
265.613, -606.458, 22.226, 233.600
267.613, -605.489, 22.225, 233.800
269.625, -604.545, 22.225, 234.000
271.649, -603.627, 22.224, 234.200
273.685, -602.737, 22.224, 234.400
275.733, -601.875, 22.223, 234.600
277.794, -601.043, 22.222, 234.800
279.866, -600.241, 22.221, 235.000
281.950, -599.471, 22.220, 235.200
284.047, -598.735, 22.219, 235.400
286.154, -598.033, 22.218, 235.600
288.273, -597.365, 22.217, 235.800
290.403, -596.734, 22.216, 236.000
292.544, -596.140, 22.216, 236.200
294.694, -595.584, 22.215, 236.400
296.854, -595.067, 22.215, 236.600
299.024, -594.589, 22.215, 236.800
301.202, -594.153, 22.215, 237.000
303.387, -593.757, 22.215, 237.200
305.580, -593.404, 22.216, 237.400
307.780, -593.093, 22.216, 237.600
309.985, -592.825, 22.217, 237.800
312.195, -592.600, 22.218, 238.000
314.409, -592.419, 22.218, 238.200
316.626, -592.282, 22.220, 238.400
318.846, -592.188, 22.221, 238.600
